path,contrast,sharpness,width,height
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Gritty_Realism_00001_.png,82.25021370201435,1879.7232666015625,1536,864
site/assets/images/renders/TG_PERFECT_Corporate_Lobby_Interior_Clean_SciFi_Wide_Ambient_00001_.png,64.29617252377436,1357.710693359375,1792,1024
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Gritty_Realism_00002_.png,51.6622943308403,1000.0135498046875,1536,864
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Clean_SciFi_Perspective_Atmospheric_00001_.png,48.14424022048216,1529.74462890625,1792,1024
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Gritty_Realism_Perspective_Atmospheric_00001_.png,16.42348987713404,332.94403076171875,1792,1024
site/assets/images/renders/TG_PERFECT_Corporate_Lobby_Interior_Gritty_Realism_Wide_Ambient_00003_.png,43.675580736321265,1067.1578369140625,1536,864
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Gritty_Realism_Detail_Dramatic_00002_.png,64.98763204754373,1717.589599609375,1536,864
site/assets/images/renders/TG_LORE_Metro_Maintenance_Corridor_Gritty_Realism_Perfect_00001_.png,26.853818844566295,183.67465209960938,1536,864
site/assets/images/renders/TG_LORE_IEZ_Facility_Interior_Clean_SciFi_Perfect_00001_.png,48.61599821324342,65.03318786621094,1536,864
site/assets/images/renders/TG_LORE_IEZ_Facility_Interior_Gritty_Realism_Perfect_00001_.png,17.244497376770234,264.7876892089844,1536,864
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Gritty_Realism_Detail_Dramatic_00002_.png,32.25059466856994,911.4059448242188,1536,864
site/assets/images/renders/TG_LORE_Corporate_Plaza_Gritty_Realism_Perfect_00001_.png,37.063290600797345,1088.8626708984375,1536,864
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Gritty_Realism_Perspective_Atmospheric_00001_.png,91.0699274520183,2334.453857421875,1536,864
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Clean_SciFi_Detail_Dramatic_00002_.png,22.74093449801074,518.3203125,1536,864
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Clean_SciFi_Perspective_Atmospheric_00004_.png,89.20030247240418,2855.14599609375,1536,864
site/assets/images/renders/hero-wastes.png,15.784779493988887,856.260986328125,1920,1080
site/assets/images/renders/TG_LORE_Tech_Wastes_Exterior_Clean_SciFi_Perfect_00001_.png,59.71338918150179,413.6819763183594,1536,864
site/assets/images/renders/TG_LORE_Research_Laboratory_Clean_SciFi_Perfect_00001_.png,56.56162373377901,340.95428466796875,1536,864
site/assets/images/renders/TG_PERFECT_Corporate_Lobby_Interior_Gritty_Realism_Wide_Ambient_00004_.png,43.675580736321265,1067.1578369140625,1536,864
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Gritty_Realism_Wide_Ambient_00002_.png,74.31449974305261,1330.256103515625,1536,864
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Clean_SciFi_Detail_Dramatic_00003_.png,32.4469010334564,703.1065063476562,1536,864
site/assets/images/renders/TG_PERFECT_IEZ_Facility_Interior_Clean_SciFi_Detail_Dramatic_00002_.png,72.12853877979566,1495.4385986328125,1536,864
site/assets/images/renders/TG_PERFECT_Metro_Maintenance_Corridor_Gritty_Realism_Wide_Ambient_00003_.png,55.88490519191902,1904.831298828125,1536,864
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Clean_SciFi_00001_.png,40.99062766854336,959.8632202148438,1536,864
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Clean_SciFi_Detail_Dramatic_00003_.png,22.74093449801074,518.3203125,1536,864
site/assets/images/renders/TG_PERFECT_Underground_Bunker_Gritty_Realism_Detail_Dramatic_00003_.png,32.25059466856994,911.4059448242188,1536,864
site/assets/images/renders/hero-premium-corridor.png,30.16978756164814,66.00297546386719,1920,1080
site/assets/images/renders/TG_PERFECT_Tech_Wastes_Exterior_Gritty_Realism_Perspective_Atmospheric_00003_.png,79.54896293834524,2493.6806640625,1536,864
site/assets/images/renders/TG_LORE_Metro_Maintenance_Corridor_Clean_SciFi_Perfect_00001_.png,50.93792406836657,59.99209213256836,1536,864
site/assets/images/renders/TG_PERFECT_Corporate_Lobby_Interior_Clean_SciFi_Wide_Ambient_00004_.png,55.357704681862494,1149.18798828125,1536,864
site/assets/images/renders/TG_PERFECT_Territorial_Flag_Civic_Wardens_Clean_SciFi_Wide_Ambient_00001_.png,3.7196046425134885,18.063926696777344,1792,1024
site/assets/images/renders/TG_PERFECT_Security_Checkpoint_Clean_SciFi_Perspective_Atmospheric_00004_.png,48.17268509747832,1235.215576171875,1536,864
